gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM	posterior_mean_count	posterior_standard_deviation_of_count	pme_TPM	pme_FPKM	TPM_ci_lower_bound	TPM_ci_upper_bound	TPM_coefficient_of_quartile_variation	FPKM_ci_lower_bound	FPKM_ci_upper_bound	FPKM_coefficient_of_quartile_variation
ENSG00000179818.13	ENST00000366234.7,ENST00000411429.5,ENST00000413069.5,ENST00000413436.5,ENST00000413791.5,ENST00000415060.6,ENST00000415222.5,ENST00000415742.5,ENST00000416068.5,ENST00000416395.5,ENST00000416506.5,ENST00000418308.5,ENST00000418564.5,ENST00000419542.3,ENST00000419963.5,ENST00000420309.5,ENST00000421255.5,ENST00000421843.5,ENST00000422515.5,ENST00000423402.5,ENST00000424748.1,ENST00000425333.5,ENST00000425601.5,ENST00000429599.6,ENST00000432604.5,ENST00000434781.5,ENST00000435880.6,ENST00000437019.1,ENST00000437456.5,ENST00000439670.6,ENST00000439892.5,ENST00000442040.5,ENST00000442326.1,ENST00000444320.5,ENST00000444410.5,ENST00000449178.5,ENST00000452431.5,ENST00000456161.5,ENST00000457076.5,ENST00000457770.5,ENST00000457870.5,ENST00000458686.5,ENST00000458698.6,ENST00000594376.6,ENST00000594548.5,ENST00000595459.5,ENST00000596028.5,ENST00000596259.3,ENST00000596573.5,ENST00000596665.5,ENST00000597318.5,ENST00000598586.1,ENST00000599427.5,ENST00000599673.5,ENST00000600002.5,ENST00000601395.1,ENST00000601396.5,ENST00000601431.5,ENST00000601494.1,ENST00000602091.1,ENST00000603347.5,ENST00000604346.5,ENST00000609075.5,ENST00000609543.5,ENST00000610168.1,ENST00000612202.4,ENST00000612430.3,ENST00000612876.4,ENST00000613944.3,ENST00000614826.4,ENST00000617142.3,ENST00000625215.2,ENST00000625227.2,ENST00000625257.2,ENST00000625439.2,ENST00000625447.2,ENST00000625490.2,ENST00000625518.2,ENST00000625625.2,ENST00000625691.2,ENST00000625724.1,ENST00000625783.2,ENST00000625788.2,ENST00000625838.2,ENST00000625864.2,ENST00000625888.2,ENST00000625955.2,ENST00000626162.2,ENST00000626343.2,ENST00000626370.2,ENST00000626440.2,ENST00000626495.2,ENST00000626509.2,ENST00000626515.2,ENST00000626558.2,ENST00000626574.2,ENST00000626609.2,ENST00000626632.2,ENST00000626683.2,ENST00000626735.2,ENST00000626769.2,ENST00000626834.2,ENST00000626842.2,ENST00000626898.2,ENST00000627019.1,ENST00000627037.2,ENST00000627050.2,ENST00000627074.2,ENST00000627155.2,ENST00000627181.2,ENST00000627189.2,ENST00000627325.2,ENST00000627327.2,ENST00000627398.2,ENST00000627487.2,ENST00000627528.2,ENST00000627540.2,ENST00000627542.2,ENST00000627630.2,ENST00000627918.2,ENST00000628102.2,ENST00000628147.2,ENST00000628201.2,ENST00000628263.2,ENST00000628305.2,ENST00000628308.2,ENST00000628322.2,ENST00000628374.2,ENST00000628455.2,ENST00000628551.2,ENST00000628659.2,ENST00000628667.2,ENST00000628757.2,ENST00000628837.2,ENST00000628883.2,ENST00000628920.2,ENST00000629084.2,ENST00000629178.2,ENST00000629184.2,ENST00000629188.2,ENST00000629212.2,ENST00000629304.1,ENST00000629339.2,ENST00000629374.2,ENST00000629407.2,ENST00000629415.2,ENST00000629485.2,ENST00000629506.2,ENST00000629533.2,ENST00000629603.2,ENST00000629605.2,ENST00000629825.2,ENST00000629836.2,ENST00000629909.2,ENST00000629943.2,ENST00000630206.2,ENST00000630214.2,ENST00000630280.2,ENST00000630283.2,ENST00000630377.2,ENST00000630457.2,ENST00000630520.2,ENST00000630522.2,ENST00000630685.2,ENST00000630746.2,ENST00000630759.2,ENST00000630975.2,ENST00000630985.2,ENST00000631107.2,ENST00000631110.2	967.74	791.68	688.24	13.94	12.92	691.09	5.09	20.70	19.39	18.3387	23.199	0.0387374	17.1799	21.7346	0.0387476
ENSG00000179820.15	ENST00000336967.7,ENST00000391768.2,ENST00000391769.2,ENST00000391770.8,ENST00000391771.1,ENST00000414489.1,ENST00000421337.5,ENST00000439000.5,ENST00000448420.5	2700.12	2524.03	4273.00	27.15	25.16	4272.68	0.62	27.26	25.53	26.1709	28.3824	0.0138466	24.509	26.5821	0.0138525
ENSG00000179826.6	ENST00000396275.2,ENST00000531264.1,ENST00000621697.1	1353.00	1176.91	0.00	0.00	0.00	0.00	0.00	0.04	0.04	0.00428463	0.0935384	0.395909	0.0040167	0.0876395	0.395927
ENSG00000179832.17	ENST00000326134.9,ENST00000423230.6,ENST00000525287.5,ENST00000527071.1,ENST00000527552.5,ENST00000528664.1,ENST00000528919.5,ENST00000532255.5,ENST00000534366.5,ENST00000534508.1,ENST00000544576.1	2915.14	2739.05	1497.00	8.76	8.12	1497.00	0.00	8.76	8.20	8.11971	9.43714	0.0258795	7.60875	8.84405	0.0258654
ENSG00000179833.4	ENST00000313349.3,ENST00000476805.2,ENST00000608423.1	4355.62	4179.57	2223.00	8.53	7.90	2223.00	0.00	8.54	7.99	7.57767	9.53823	0.0393953	7.10373	8.93978	0.0393789
ENSG00000179840.5	ENST00000377320.3	1823.00	1646.91	0.00	0.00	0.00	0.00	0.00	0.01	0.01	1.69254e-08	0.0284583	0.658605	1.58617e-08	0.0266593	0.658593
ENSG00000179841.8	ENST00000320636.5,ENST00000394718.4	6487.00	6310.91	92.00	0.23	0.22	92.00	0.00	0.24	0.23	0.19236	0.294552	0.0722142	0.180017	0.275769	0.0722
ENSG00000179846.9	ENST00000317951.5,ENST00000589776.1	4233.00	4056.91	5.00	0.02	0.02	5.00	0.00	0.03	0.03	0.00988285	0.0584373	0.266985	0.00925837	0.0547482	0.266921
ENSG00000179855.6	ENST00000322315.5,ENST00000644452.1,ENST00000644946.1	4307.86	4131.77	712.00	2.76	2.56	712.00	0.00	2.74	2.56	2.54138	2.9416	0.0253083	2.38239	2.757	0.0252857
ENSG00000179859.9	ENST00000324348.8,ENST00000635932.1,ENST00000640240.1	2756.49	2580.40	178.00	1.11	1.03	178.00	0.00	1.24	1.17	0.980393	1.57019	0.0768456	0.918802	1.47149	0.0768436
ENSG00000179862.6	ENST00000372638.3	1316.00	1139.91	28.00	0.39	0.37	28.00	0.00	0.40	0.38	0.260331	0.54947	0.124969	0.243878	0.514823	0.125015
ENSG00000179869.14	ENST00000411975.5,ENST00000417403.5,ENST00000435451.1,ENST00000435803.5,ENST00000453246.5,ENST00000484268.1,ENST00000544596.5,ENST00000611776.4	2159.56	1983.52	37.00	0.30	0.28	37.00	0.00	0.37	0.35	0.141216	0.626995	0.241303	0.132419	0.587588	0.241262
ENSG00000179873.14	ENST00000589093.5,ENST00000589824.6,ENST00000590409.5,ENST00000592953.5,ENST00000593208.1,ENST00000593244.5	3231.00	3054.91	17.00	0.09	0.08	17.00	0.00	0.18	0.17	0.076104	0.320496	0.230812	0.0716187	0.300671	0.230875
ENSG00000179886.5	ENST00000504548.3	5390.00	5213.91	1091.37	3.36	3.11	1090.02	3.32	3.31	3.10	3.11626	3.50982	0.0203673	2.91445	3.28316	0.0203742
ENSG00000179889.18	ENST00000325823.11,ENST00000396410.8,ENST00000450288.3,ENST00000455313.6,ENST00000535621.6,ENST00000561930.1,ENST00000562119.5,ENST00000563522.5,ENST00000563667.5,ENST00000563679.5,ENST00000565362.5,ENST00000565986.1,ENST00000566426.1,ENST00000566633.1,ENST00000567306.5,ENST00000569715.5,ENST00000570001.5,ENST00000627450.2	3168.49	2992.40	5896.18	31.60	29.28	5895.26	8.14	32.02	29.98	30.6692	33.4014	0.0149832	28.7342	31.2908	0.0149656
ENSG00000179899.8	ENST00000554937.1	3061.00	2884.91	277.87	1.54	1.43	282.20	16.93	1.55	1.45	1.30425	1.81554	0.0567334	1.21507	1.69405	0.0567393
ENSG00000179902.12	ENST00000369942.2,ENST00000369945.7,ENST00000369948.7,ENST00000369949.8,ENST00000460065.2,ENST00000462402.5	956.00	779.91	5.00	0.10	0.10	5.00	0.00	0.34	0.32	0.146732	0.578909	0.221524	0.13768	0.542491	0.221579
ENSG00000179909.15	ENST00000451275.1,ENST00000512439.6	5236.53	5060.43	22.00	0.07	0.06	22.00	0.00	0.08	0.08	0.0481489	0.124632	0.158604	0.0450011	0.11666	0.158578
ENSG00000179912.20	ENST00000347140.7,ENST00000358907.6,ENST00000393811.6,ENST00000402412.5,ENST00000403821.6,ENST00000429355.6,ENST00000441731.6,ENST00000448732.1,ENST00000546843.2,ENST00000547019.1,ENST00000547262.1,ENST00000548161.1,ENST00000551465.1,ENST00000552428.6,ENST00000634871.1	3045.72	2869.63	1568.00	8.76	8.12	1557.26	9.49	9.88	9.25	8.34849	11.6895	0.0543871	7.82504	10.9578	0.0543475
ENSG00000179913.10	ENST00000318683.6,ENST00000595387.1,ENST00000599265.5,ENST00000600777.1	1339.18	1163.09	6.00	0.08	0.08	6.00	0.00	0.19	0.18	0.062857	0.348991	0.266644	0.0587877	0.326896	0.266668
ENSG00000179914.4	ENST00000326245.3,ENST00000464077.1,ENST00000487531.1	1183.00	1006.91	1.00	0.02	0.01	1.00	0.00	0.12	0.11	0.0159557	0.247649	0.365145	0.0150137	0.232043	0.36512
ENSG00000179915.22	ENST00000331040.9,ENST00000342183.9,ENST00000378262.7,ENST00000401669.6,ENST00000401710.5,ENST00000402717.6,ENST00000404971.5,ENST00000405472.7,ENST00000405581.3,ENST00000406316.6,ENST00000406859.7,ENST00000412315.5,ENST00000416262.6,ENST00000447773.2,ENST00000462791.1,ENST00000474354.1,ENST00000484192.3,ENST00000495871.2,ENST00000496792.3,ENST00000611589.4,ENST00000625320.2,ENST00000625672.2,ENST00000625891.2,ENST00000626192.1,ENST00000626249.2,ENST00000626899.1,ENST00000627198.2,ENST00000628364.2,ENST00000628515.2,ENST00000628761.1,ENST00000629717.1,ENST00000630431.1,ENST00000630543.2,ENST00000630656.1,ENST00000634412.1,ENST00000634431.1,ENST00000634764.1,ENST00000635126.1,ENST00000635164.1,ENST00000635264.1,ENST00000635310.1,ENST00000635519.1,ENST00000635834.1,ENST00000636066.1,ENST00000636104.1,ENST00000636298.1,ENST00000636342.1,ENST00000636345.1,ENST00000636599.1,ENST00000636736.1,ENST00000636818.1,ENST00000637006.1,ENST00000637021.1,ENST00000637151.1,ENST00000637207.1,ENST00000637368.1,ENST00000637459.1,ENST00000637472.1,ENST00000637511.1,ENST00000637605.1,ENST00000637653.1,ENST00000637679.1,ENST00000637889.1,ENST00000637906.1,ENST00000637975.1,ENST00000638037.1,ENST00000638060.1	2444.00	2267.91	1.00	0.01	0.01	1.00	0.00	0.91	0.85	0.577654	1.26101	0.13086	0.546262	1.18655	0.130858
ENSG00000179918.18	ENST00000478753.4	2551.00	2374.91	7651.00	51.66	47.88	7651.00	0.00	50.98	47.74	49.8575	52.1304	0.00771895	46.722	48.8494	0.007694
ENSG00000179919.3	ENST00000326258.1	951.00	774.91	0.00	0.00	0.00	0.00	0.00	0.02	0.02	4.34452e-07	0.0618753	0.655798	4.0698e-07	0.0579758	0.655802
ENSG00000179921.14	ENST00000479077.5,ENST00000519574.1,ENST00000521462.1,ENST00000522678.5	1628.95	1452.86	5.00	0.06	0.05	5.00	0.00	0.10	0.09	0.038811	0.163228	0.227261	0.0363424	0.152917	0.227226
ENSG00000179922.5	ENST00000325351.4,ENST00000591479.1	2000.78	1824.69	636.00	5.59	5.18	636.00	0.00	5.54	5.19	5.10857	5.97538	0.0267868	4.78869	5.60152	0.0267887
ENSG00000179930.5	ENST00000339948.3	3649.00	3472.91	18.00	0.08	0.08	18.00	0.00	0.09	0.08	0.050666	0.127448	0.155185	0.0474591	0.119391	0.155212
ENSG00000179933.5	ENST00000319074.5,ENST00000554203.1	1699.94	1523.86	3037.93	31.97	29.63	3037.28	6.02	31.55	29.55	29.6503	33.482	0.0208932	27.8041	31.3933	0.0208792
ENSG00000179934.6	ENST00000326306.4,ENST00000414803.1	1148.75	972.65	4.00	0.07	0.06	4.00	0.00	0.10	0.09	0.0281205	0.175887	0.2773	0.0263695	0.164833	0.277133
ENSG00000179935.9	ENST00000412553.5,ENST00000454749.1,ENST00000455340.5	3299.00	3122.91	1.00	0.01	0.00	1.00	0.00	0.06	0.05	0.006398	0.127973	0.396679	0.00598209	0.119928	0.396747
ENSG00000179938.12	ENST00000567927.1,ENST00000568123.1	1630.50	1454.41	0.00	0.00	0.00	0.02	0.14	0.02	0.02	0.000311467	0.0546565	0.478696	0.000598326	0.0515213	0.478605
ENSG00000179941.7	ENST00000393262.3,ENST00000650064.1	3574.25	3398.16	774.00	3.65	3.38	774.00	0.00	3.61	3.38	3.3555	3.86325	0.0241029	3.14877	3.62449	0.0241217
ENSG00000179943.7	ENST00000221665.4,ENST00000587414.1,ENST00000587678.1,ENST00000590714.1,ENST00000592585.1	2305.53	2129.46	1081.00	8.14	7.54	1081.00	0.00	8.21	7.69	7.39427	9.08551	0.035496	6.91682	8.50117	0.0354951
ENSG00000179950.13	ENST00000313352.11,ENST00000349157.10,ENST00000453551.6,ENST00000456095.6,ENST00000524570.5,ENST00000526151.5,ENST00000526459.5,ENST00000526683.5,ENST00000527197.5,ENST00000527584.5,ENST00000527744.5,ENST00000528320.5,ENST00000528999.5,ENST00000529693.1,ENST00000529999.5,ENST00000531897.5,ENST00000531951.5,ENST00000531995.1,ENST00000532127.5,ENST00000532884.1,ENST00000533162.1,ENST00000533362.1	1680.94	1504.85	11255.00	119.93	111.15	11255.00	0.00	119.35	111.76	116.871	121.741	0.00704577	109.517	114.07	0.00704004
ENSG00000179954.15	ENST00000389623.10,ENST00000587166.5,ENST00000588254.1,ENST00000589020.1,ENST00000594321.5	3640.41	3464.34	102.00	0.47	0.44	102.00	0.00	0.63	0.59	0.40215	0.910223	0.141804	0.376765	0.852636	0.141828
ENSG00000179958.8	ENST00000319285.4,ENST00000565758.1,ENST00000567983.1,ENST00000568434.1,ENST00000568973.5	1212.64	1036.55	5849.68	90.50	83.87	5849.84	1.13	89.51	83.82	87.1403	91.8276	0.00886166	81.6366	86.0264	0.00885806
ENSG00000179965.11	ENST00000319296.9,ENST00000434417.1,ENST00000564550.1,ENST00000566625.2	1832.66	1656.56	552.32	5.35	4.95	552.16	1.13	5.33	4.99	4.85493	5.81676	0.0310952	4.55031	5.45138	0.0310715
ENSG00000179967.11	ENST00000509033.1	445.00	269.01	707.32	42.16	39.08	712.11	36.97	41.95	39.28	36.7535	47.3112	0.042926	34.4345	44.3232	0.0429159
ENSG00000179978.11	ENST00000511830.2	3544.00	3367.91	427.30	2.03	1.89	422.56	30.66	1.99	1.86	1.65466	2.33015	0.0590399	1.55384	2.18672	0.0590664
ENSG00000179981.10	ENST00000322038.5,ENST00000560661.1,ENST00000560918.2,ENST00000580243.2,ENST00000584217.1	4984.80	4808.71	1072.00	3.57	3.31	1072.00	0.00	3.64	3.41	3.38476	3.89755	0.0237308	3.17037	3.65085	0.0237237
ENSG00000179988.14	ENST00000368887.7,ENST00000405485.2,ENST00000406217.7,ENST00000465232.5,ENST00000483455.5,ENST00000483755.5,ENST00000493461.1,ENST00000496079.1,ENST00000497219.5	955.41	779.32	552.00	11.36	10.53	552.00	0.00	11.51	10.78	10.5132	12.5711	0.030763	9.85118	11.7796	0.0307637
ENSG00000179994.10	ENST00000355920.7,ENST00000420373.1	971.00	794.91	0.00	0.00	0.00	0.20	0.43	0.04	0.04	0.001224	0.104068	0.470417	0.00120379	0.0975562	0.470459
ENSG00000179997.8	ENST00000313760.4	361.00	185.06	0.00	0.00	0.00	0.00	0.00	0.09	0.08	1.79109e-07	0.255602	0.654483	1.67804e-07	0.239552	0.654457
ENSG00000180008.8	ENST00000339298.2,ENST00000395472.2,ENST00000553735.1,ENST00000555846.1	3883.55	3707.55	1318.00	5.70	5.28	1318.00	0.00	5.81	5.44	4.35235	7.35639	0.0907185	4.07934	6.89458	0.0906729
ENSG00000180011.6	ENST00000322342.3,ENST00000537114.2,ENST00000581620.1,ENST00000582437.1	2895.53	2719.45	2702.00	15.93	14.77	2702.00	0.00	15.77	14.77	14.3529	17.2708	0.0322354	13.452	16.1867	0.0322179
ENSG00000180015.12	ENST00000504731.1	1122.00	945.91	110.49	1.87	1.74	111.00	7.47	1.87	1.75	1.47137	2.31622	0.077903	1.37749	2.16926	0.0778901
ENSG00000180016.2	ENST00000322608.2	1307.00	1130.91	0.00	0.00	0.00	0.00	0.00	0.01	0.01	2.42249e-07	0.0423915	0.654549	2.26889e-07	0.0397216	0.654497
ENSG00000180019.5	ENST00000321498.5	212.00	36.42	0.00	0.00	0.00	0.00	0.00	0.43	0.41	6.08683e-06	1.31257	0.657793	5.702e-06	1.22994	0.657843
ENSG00000180035.12	ENST00000320159.2,ENST00000495929.3,ENST00000524644.5,ENST00000528032.5,ENST00000613509.1,ENST00000622647.3	2953.61	2777.51	1007.00	5.81	5.39	1006.98	0.13	5.93	5.55	5.50639	6.36961	0.0247896	5.16093	5.96943	0.0247631
ENSG00000180042.5	ENST00000572493.2	945.00	768.91	0.00	0.00	0.00	0.00	0.00	0.02	0.02	1.81247e-07	0.0612095	0.659692	1.6976e-07	0.0573264	0.659754
ENSG00000180043.11	ENST00000424985.3,ENST00000585734.5	3189.50	3013.41	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.000240089	0.0250027	0.472497	0.000198336	0.0233953	0.472384
ENSG00000180044.5	ENST00000326474.4,ENST00000490320.2	2718.00	2541.91	24.00	0.15	0.14	23.74	0.53	0.18	0.17	0.107117	0.262534	0.14834	0.100389	0.24598	0.148311
ENSG00000180053.7	ENST00000325017.3	906.00	729.91	0.00	0.00	0.00	0.00	0.00	0.02	0.02	1.26101e-06	0.0650143	0.658398	1.18086e-06	0.0609252	0.658318
ENSG00000180061.9	ENST00000326652.8,ENST00000585918.5,ENST00000586609.5,ENST00000591570.5,ENST00000592603.5,ENST00000592731.5,ENST00000592891.1	860.27	684.19	40.00	0.94	0.87	40.00	0.00	1.19	1.11	0.824686	1.56835	0.108047	0.772739	1.46951	0.10805
ENSG00000180066.9	ENST00000321248.4,ENST00000392630.7,ENST00000490765.4	1282.85	1106.79	15.00	0.22	0.20	15.00	0.00	0.31	0.29	0.131927	0.514608	0.223156	0.124898	0.483486	0.223214
ENSG00000180068.10	ENST00000323164.7,ENST00000624752.1	1183.50	1007.41	0.00	0.00	0.00	0.00	0.00	0.03	0.03	0.000389788	0.0831572	0.479103	0.000345539	0.0778949	0.479045
ENSG00000180071.19	ENST00000399703.5,ENST00000475234.1,ENST00000602295.5	4041.00	3864.91	1.05	0.00	0.00	1.43	0.56	0.22	0.21	0.00439526	0.600654	0.58502	0.00466097	0.563333	0.585019
ENSG00000180083.10	ENST00000324384.3,ENST00000356562.6,ENST00000618797.4	605.67	429.61	0.00	0.00	0.00	0.00	0.00	0.11	0.10	0.0121897	0.239067	0.38734	0.0112429	0.223791	0.387319
ENSG00000180089.5	ENST00000327042.4,ENST00000585416.1,ENST00000589190.1	1543.13	1367.04	332.67	3.90	3.62	332.43	11.16	3.87	3.63	3.40372	4.3513	0.0423022	3.18799	4.07586	0.042333
ENSG00000180090.5	ENST00000323404.2,ENST00000615105.1	1308.00	1131.91	0.00	0.00	0.00	0.00	0.00	0.03	0.03	0.000660014	0.0755202	0.485864	0.000582659	0.0707273	0.48587
ENSG00000180096.11	ENST00000321367.7,ENST00000562152.1,ENST00000563743.1,ENST00000563957.6,ENST00000566517.5,ENST00000567783.1,ENST00000568577.5,ENST00000570039.1,ENST00000572252.5,ENST00000573615.5	1405.02	1228.93	195.00	2.54	2.36	195.02	0.13	2.77	2.59	2.32533	3.24743	0.0573956	2.1786	3.0427	0.0574381
ENSG00000180098.9	ENST00000373830.4,ENST00000411406.3,ENST00000464093.1,ENST00000464880.5,ENST00000480930.5,ENST00000484775.1,ENST00000491577.5,ENST00000495215.5,ENST00000495995.5,ENST00000497790.5	1055.10	879.03	2293.00	41.83	38.77	2293.00	0.00	41.54	38.90	38.508	44.6389	0.0259062	36.066	41.8099	0.0259157
ENSG00000180104.15	ENST00000315013.9,ENST00000503889.2,ENST00000505947.1,ENST00000508022.1,ENST00000509294.1,ENST00000510028.1,ENST00000510441.1,ENST00000511015.1,ENST00000512944.5,ENST00000515601.6	2435.63	2259.54	3738.87	26.53	24.59	3741.68	20.01	26.58	24.89	24.742	28.5562	0.0246374	23.1926	26.7653	0.0246283
ENSG00000180105.11	ENST00000420063.2	823.00	646.91	0.00	0.00	0.00	0.01	0.10	0.02	0.02	1.03837e-06	0.0746127	0.654124	9.73484e-07	0.0698948	0.654087
ENSG00000180113.15	ENST00000316081.10,ENST00000450697.1,ENST00000544460.5	8887.00	8710.91	9.00	0.02	0.02	9.00	0.00	0.06	0.06	0.0127856	0.141183	0.393311	0.0111673	0.131509	0.393254
ENSG00000180116.15	ENST00000324616.9,ENST00000405531.7,ENST00000468200.2	1915.14	1739.04	350.00	3.23	2.99	350.00	0.00	3.19	2.99	2.8358	3.55808	0.0390519	2.66066	3.33739	0.0390554
ENSG00000180138.7	ENST00000379800.4	2406.00	2229.91	1.00	0.01	0.01	1.00	0.00	0.01	0.01	0.000364412	0.0336925	0.471792	0.000363537	0.0315809	0.471725
ENSG00000180139.11	ENST00000437930.4,ENST00000596007.1,ENST00000625277.1,ENST00000627669.1	1186.50	1010.42	0.00	0.00	0.00	0.32	0.58	0.09	0.09	0.0139244	0.191554	0.35705	0.0130415	0.179516	0.357036
ENSG00000180150.5	ENST00000476875.1	229.00	53.25	0.00	0.00	0.00	0.00	0.00	0.30	0.28	9.72805e-06	0.888218	0.655808	9.11517e-06	0.83208	0.655717
ENSG00000180152.3	ENST00000312918.2	795.00	618.92	1.00	0.03	0.02	1.00	0.00	0.05	0.05	0.00112123	0.12152	0.473206	0.00100543	0.113835	0.473198
ENSG00000180155.19	ENST00000522906.1,ENST00000613110.4,ENST00000614268.4,ENST00000614491.1,ENST00000620006.4,ENST00000621401.4	2368.51	2192.45	23.78	0.17	0.16	23.76	0.43	0.62	0.58	0.187934	1.23519	0.300157	0.177164	1.1583	0.30024
ENSG00000180172.7	ENST00000419579.2	400.00	224.03	0.00	0.00	0.00	0.00	0.00	0.07	0.07	1.04799e-06	0.211794	0.655709	9.81967e-07	0.198418	0.655719
ENSG00000180176.14	ENST00000324155.8,ENST00000333684.9,ENST00000352909.7,ENST00000381168.7,ENST00000381175.5,ENST00000381178.5,ENST00000412076.1,ENST00000416223.5,ENST00000461172.1,ENST00000469226.1,ENST00000479437.5	963.00	786.91	1.00	0.02	0.02	1.00	0.00	0.31	0.29	0.117105	0.556507	0.248192	0.109656	0.521353	0.248274
ENSG00000180178.10	ENST00000325390.7,ENST00000428123.1,ENST00000440931.1,ENST00000444030.5,ENST00000449170.2,ENST00000449736.2	3685.19	3509.10	71.43	0.33	0.30	70.29	5.50	1.58	1.47	0.352073	3.78777	0.431523	0.329986	3.54896	0.431529
ENSG00000180182.10	ENST00000324817.5,ENST00000416199.5,ENST00000433003.1,ENST00000463072.1,ENST00000472736.1,ENST00000482034.5,ENST00000492219.1,ENST00000495865.1,ENST00000496531.2	4733.34	4557.27	3940.00	13.86	12.85	3940.00	0.00	14.22	13.32	12.7873	15.7573	0.0366811	11.9797	14.7628	0.0366918
ENSG00000180185.11	ENST00000382666.5,ENST00000382668.7,ENST00000427358.3,ENST00000615972.1	1625.63	1449.54	834.29	9.23	8.55	834.28	0.79	9.11	8.53	8.19766	10.0357	0.0348329	7.68257	9.40512	0.0348277
ENSG00000180189.10	ENST00000557424.1	591.00	414.95	4.00	0.15	0.14	4.00	0.00	0.19	0.18	0.043626	0.354926	0.297901	0.0408749	0.332591	0.297891
ENSG00000180190.11	ENST00000324079.10,ENST00000427263.6,ENST00000523656.5,ENST00000524229.1,ENST00000613071.1	2168.54	1992.56	18.00	0.14	0.13	18.00	0.00	0.41	0.38	0.0884206	0.933615	0.409603	0.0828696	0.874786	0.409622
ENSG00000180198.16	ENST00000373831.7,ENST00000373832.5,ENST00000373833.10,ENST00000398958.6,ENST00000411533.5,ENST00000419074.5,ENST00000427469.5,ENST00000429051.1,ENST00000430407.1,ENST00000434290.6,ENST00000478232.1,ENST00000486790.2,ENST00000649185.1	2363.67	2187.58	13496.37	98.93	91.69	13496.43	1.13	98.06	91.82	96.1864	99.9308	0.00658394	90.1477	93.6467	0.00659142
ENSG00000180205.3	ENST00000326000.1	659.00	482.94	0.00	0.00	0.00	0.00	0.00	0.03	0.03	1.09983e-06	0.0984477	0.658196	1.03152e-06	0.0922425	0.658341
ENSG00000180209.11	ENST00000322861.11,ENST00000563718.5,ENST00000563728.1,ENST00000566955.1,ENST00000568749.5	336.00	160.08	26.00	2.60	2.41	26.00	0.00	2.80	2.62	1.83511	3.8449	0.123866	1.72004	3.60315	0.123952
ENSG00000180210.14	ENST00000311907.9,ENST00000442468.1,ENST00000469189.1,ENST00000490274.1,ENST00000530231.5	1211.60	1035.53	0.00	0.00	0.00	0.00	0.00	0.12	0.11	0.0214071	0.235444	0.34293	0.0198151	0.220356	0.342923
ENSG00000180211.5	ENST00000325612.5	420.00	244.02	65.00	4.27	3.96	65.00	0.00	4.28	4.01	3.2612	5.31363	0.0828826	3.05796	4.98069	0.0828859
ENSG00000180219.1	ENST00000324341.1	1796.00	1619.91	0.00	0.00	0.00	0.00	0.00	0.01	0.01	2.32001e-07	0.0291503	0.653883	2.17358e-07	0.0273154	0.653771
ENSG00000180221.6	ENST00000312966.6	496.00	319.98	3.00	0.15	0.14	3.00	0.00	0.20	0.19	0.0352439	0.3919	0.338145	0.0329609	0.367044	0.338133
ENSG00000180228.12	ENST00000325748.8,ENST00000424699.5,ENST00000432031.6,ENST00000448279.1,ENST00000457633.1,ENST00000460433.5,ENST00000463882.1,ENST00000466165.1,ENST00000470200.5,ENST00000474793.5,ENST00000487082.5,ENST00000490501.5	1631.68	1455.59	2944.00	32.43	30.06	2944.00	0.00	32.66	30.59	31.1733	34.2263	0.0158694	29.1947	32.0549	0.0158684
ENSG00000180229.12	ENST00000412154.1,ENST00000414804.5,ENST00000424611.5,ENST00000426501.5,ENST00000428453.5,ENST00000429257.5,ENST00000429926.1,ENST00000430598.5,ENST00000437318.5,ENST00000440441.5,ENST00000440774.1,ENST00000454045.1,ENST00000456027.1	1606.84	1430.78	1377.92	15.44	14.31	1380.27	26.64	15.66	14.66	14.0869	17.265	0.0352624	13.2045	16.1826	0.0352912
ENSG00000180230.6	ENST00000318548.6	624.00	447.94	0.00	0.00	0.00	0.00	0.00	0.04	0.03	2.59777e-06	0.105881	0.659142	1.88231e-06	0.0992045	0.659033
ENSG00000180233.10	ENST00000323037.4,ENST00000459998.1	3402.31	3226.22	552.00	2.74	2.54	548.39	3.60	2.75	2.57	2.48736	3.01878	0.0333238	2.33175	2.82948	0.0332939
ENSG00000180245.4	ENST00000317735.4	1455.00	1278.91	2.00	0.03	0.02	2.00	0.00	0.04	0.03	0.00385013	0.0788644	0.386235	0.00358833	0.0738558	0.386137
ENSG00000180251.4	ENST00000295269.4,ENST00000492154.1	2812.45	2636.36	4.00	0.02	0.02	4.00	0.00	0.06	0.05	0.00946922	0.124607	0.381701	0.00892917	0.116783	0.381724
ENSG00000180257.13	ENST00000270457.8,ENST00000332302.8,ENST00000357666.8,ENST00000391786.6,ENST00000438970.6,ENST00000444460.6,ENST00000457013.6,ENST00000535506.5	2151.95	1975.87	742.05	6.02	5.58	741.60	1.71	6.26	5.86	5.6118	6.90151	0.0349981	5.26188	6.47018	0.0349947
ENSG00000180259.9	ENST00000326539.6,ENST00000418528.5,ENST00000423718.2	2100.67	1924.57	0.00	0.00	0.00	0.00	0.00	0.02	0.02	0.00261468	0.0529203	0.389822	0.00244007	0.0495679	0.389866
